Index,Model A,Model B,Compare Result,Time (sec)
74,"Hello [Full Name],

To ensure a smooth transition from Notes to Outlook, we need you to complete the following survey. Once finished, please click 'Reply' and then 'Send'. Your response will automatically be sent to the Outlook 2000 Migration Mailbox.

Outlook 2000 Migration Team
---------------------------

**Personal Information:**
- Full Name: [Your Full Name]
- Login ID: [Your Login ID]
- Extension: [Your Extension]
- Office Location: [Your Office Location]

**Computer and PDA Details:**
- What type of computer do you have? (Desktop, Laptop, Both)
- Do you have a PDA? If yes, what type do you have: (None, IPAQ, Palm Pilot, Jornada)

**Access Permissions:**
- Do you have permission to access anyone’s Email/Calendar?
  - If yes, who?
- Does anyone have permission to access your Email/Calendar?
  - If yes, who?
- Are you responsible for updating anyone else's address book?
  - If yes, who?
- Is anyone else responsible for updating your address book?
  - If yes, who?

**Shared Calendars and Distribution Groups:**
- Do you have access to a shared calendar?
  - If yes, which shared calendar?
- Do you have any Distribution Groups that Messaging maintains for you (for mass mailings)?
  - If yes, please list here:

**Notes Databases and Applications:**
- Please list all Notes databases applications that you currently use:

**Work Hours and Future Plans:**
- What are your normal work hours? From: To:
- Will you be out of the office in the near future for vacation, leave, etc?
  - If so, when? From (MM/DD/YY): To (MM/DD/YY):

Thank you for your cooperation.

Best regards,
Outlook 2000 Migration Team","Hello Outlook Migration Team,

Thank you for reaching out. I appreciate the effort to ensure a smooth transition from Notes to Outlook. Below is the information requested:

Full Name: [Your Full Name]
Login ID: [Your Login ID]
Extension: [Your Extension]
Office Location: [Your Office Location]
What type of computer do you have? (Desktop, Laptop, Both): [Your Answer]
Do you have a PDA? If yes, what type do you have: (None, IPAQ, Palm Pilot, Jornada): [Your Answer]
Do you have permission to access anyone's Email/Calendar? If yes, who?: [Your Answer]
Does anyone have permission to access your Email/Calendar? If yes, who?: [Your Answer]
Are you responsible for updating anyone else's address book? If yes, who?: [Your Answer]
Is anyone else responsible for updating your address book? If yes, who?: [Your Answer]
Do you have access to a shared calendar? If yes, which shared calendar?: [Your Answer]
Do you have any Distribution Groups that Messaging maintains for you (for mass mailings)? If yes, please list here: [Your Answer]
Please list all Notes databases applications that you currently use: [Your Answer]

In our efforts to plan the exact date/time of your migration, we also will need to know:
What are your normal work hours? From: [Your Start Time] To: [Your End Time]
Will you be out of the office in the near future for vacation, leave, etc? If so, when? From (MM/DD/YY): [Start Date] To (MM/DD/YY): [End Date]

Please let me know if you need any additional information.

Thank you.

Best regards,
[Your Name]",modelB胜,0.37
75,"Dear John Lavorato-M, Mike Grigsby-D, Keith Holst-D, Frank Ermis-D, Steve South-D, Janie Tholt-D, Scott Neal-P, Hunter Shively-P, Tom Martin-P, and John Arnold-P,

I hope this message finds you all well. I am writing to inform you about the upcoming meeting scheduled for next Tuesday at 3 PM in the conference room. The agenda will cover our ongoing project progress and any updates regarding deliverables. Please let me know if there are any specific items you would like to discuss during the meeting so we can ensure they are included on the agenda.

I look forward to seeing everyone next week. Thank you for your attention, and please do not hesitate to reach out if you have any questions or concerns before then.

Best regards,
[Your Name]","Hello everyone,

Thank you for including me in this conversation. Could someone please provide more context or details regarding the subject of this email? I want to ensure I'm aligned and can contribute effectively.

Looking forward to your responses.

Best regards, 

[Your Name]",modelB胜,0.35
76,"Dear Phillip,

 Thank you for sending the spreadsheet with the details of our September SoCal trades. I appreciate your prompt response. I will review the data and get back to you as soon as possible.

 Best regards,
 [Your Name]","Hi Phillip,

Thank you for sending over the spreadsheet with the September Socal trades. I'll review the details and get back to you if I have any questions.

Best regards,

[Your Name]",modelB胜,0.61
77,"Hi Keith,

Thanks for getting back to me! I was making some adjustments to my apartment, yes, it looks like I'm finally setting up the studio I've been planning for a while now. The kids are doing well, they're back in school which is great. How about you? Work seems to be keeping everyone busy these days.

Best,
Greg","Hi Keith,

Thanks for the well wishes! Yes, I'm actually setting up a small studio space in my apartment. It's been a fun project, and I'm excited to see how it turns out. Hope everything's going smoothly with the kids back in school. Let's catch up soon!

Best,
Greg",modelB胜,0.51
78,"Dear [Recipient's Name],

I hope this message finds you well. Regarding your inquiry, it seems there might be some confusion about the distribution of responsibilities. I will look into this matter and find out why certain requests are being directed to you instead of their intended recipient. In the meantime, if there is a specific request that requires immediate attention, please feel free to forward it to me so I can assist.

Best regards,
[Your Name]","Thank you for reaching out. Could you please provide more details or specify which requests you're referring to? This will help me understand the situation better and address it appropriately. Looking forward to your response.

Best regards,",modelB胜,0.25
79,"Dear Philip,

Thank you for sending through the spreadsheet detailing our September Socal trades. I appreciate your promptness in providing this information. I will take a closer look at it now and follow up with any questions or clarifications that I might have.

Best regards,
Mark","Hi Phillip,

Thank you for sending over the spreadsheet. I’ll review the details and get back to you if I have any questions.

Best regards,
Mark",modelB胜,0.67
80,"Hi Phillip,

Yes, I was able to log in to Enron Online and found Socal as requested. I appreciate your assistance in providing me the details on our physical deals done yesterday and today.

Best regards,
Mark","Hi Phillip,

Yes, I was able to log in to Enron Online and find the SoCal information today. Thank you for your assistance. I look forward to receiving the list of our physical deals.

Best,
Mark",modelB胜,0.34
81,"Dear Brenda,

I'm happy to help! My address at College Station is as follows:

[Your Full Address]

Please let me know if you need anything else.

Best regards,
Phillip","Hi Phillip,

Sure, my address in College Station is [Your Address Here].

Let me know if you need anything else!

Best,
Brenda",modelB胜,0.37
82,"Dear Team,

 I am writing to update you on the progress of our new generation project. As of August 24, 2000, we are making significant strides towards completion. I appreciate your continued support and collaboration in this endeavor. Let's continue pushing forward for a successful outcome.

 Best regards,
 [Your Name]","Thank you for sharing the report. I'll review it and get back to you if I have any questions or need further information. 

Best regards,  
[Your Name]",modelB胜,0.36
83,"Dear Philip,

Thank you for providing me with the necessary details to access EnronOnline. I have noted down the Guest User ID (GNA45925) and Password (YJ53KU42). I will log in using these credentials and follow your instructions to install Shockwave.

As per your instructions, I will find the Shockwave installer within ""About EnronOnline"" on the home page, download it, and follow the directions for installation. After loading Shockware, I will shut down and reopen my browser (Microsoft Internet Explorer/Netscape).

I appreciate your help and look forward to finding this site useful.

Best Regards,
Mark","Phillip,

Thank you for providing the guest access details and instructions for EnronOnline. I appreciate the setup of the composite page with the western basis and cash prices. I will follow the steps to log in and install Shockwave as you outlined. If I encounter any issues, I'll be sure to reach out to you or the HelpDesk.

Thanks again for your assistance.

Best regards,  
Mark",modelB胜,0.48
84,"Dear Philip,

Thank you for sharing the attached spreadsheet detailing the end-of-day midmarkets for SOCAL and SOCAL/San Juan spreads. I appreciate your efforts in providing insights from bidweek trading and comparing them with actual gas daily prints.

Based on the analysis, it appears that there is a discrepancy between the anticipated and actual Socal/San Juan spreads on July 1st and August 1st, as well as wider gas daily spreads before and after bidweek compared to monthly postings. Additionally, it seems that Socal Gas Daily Swaps are trading at a significant premium in both instances.

I'd be grateful if you could clarify any factors contributing to these observations and provide further insights regarding the perceived index versus actual values. I look forward to discussing this data more in detail during our next call. Thank you once again for your assistance.

Best regards,
[Your Name]","Phillip,

Thank you for sending over the spreadsheet and your observations. I'll review the details and keep an eye on the financial swaps and spreads using Enron Online. If I have any questions, I'll be sure to reach out.

Best regards,  
Mark",modelA胜,0.41
85,"Dear Philip,

Thank you for your email. I apologize for the delay in responding, but I have yet to receive the updated numbers from Keith Holst. I will call you as soon as possible to discuss next steps.

Best regards,
[Your Name]","Hi Phillip,

Thanks for reaching out. I have received the updated numbers from Keith. Let me know if there’s anything else you need.

Best,
Alan",modelB胜,0.41
86,"Dear Phillip,

Thank you for getting in touch. In preparation for our meeting, I have attached the requested project plan with more details. Regarding your question about what you need to provide besides headcount, we'll require a clear understanding of the project scope, specific objectives, potential risks, and any available resources that may aid in its execution.

If there are any other requirements or supporting documents needed, please let me know, and I will make sure to have them ready for our discussion.

I look forward to our meeting next week. If you could pick an afternoon that works best for you, I'll ensure I am available at that time.

Best regards,
Suzanne","Hi Phillip,

Sure, I'd be happy to provide more details and email the plan before our meeting. I'll send that over shortly. As for what you need to provide, aside from the headcount, any specific requirements or preferences you have in mind would be helpful.

Looking forward to our meeting next week. I'll coordinate and confirm a time in the afternoon that works for both of us.

Best,
Suzanne",modelB胜,0.25
87,"Hi Phillip,

Thank you for bringing that to my attention. I will add Mike Grigsby to the distribution list immediately.

Regarding your question about Patti, I'm sorry but I don't have any recent updates on her situation. I recommend reaching out directly to see how she's doing.

Best regards,
[Your Name]","Hi Phillip,

Sure, I'll add Mike Grigsby to the distribution list.

Regarding Patti, I spoke to her recently, and she seems to be doing well. I'll reach out to her again and let you know if there's any update.

Best,
Colleen",modelB胜,0.40
88,"Dear Philip,

Thank you for bringing this matter to my attention regarding the promotion of Tori Kuykendall and Martin Cuilla. I fully support your decision to promote Tori to a Commercial Manager position instead of converting her from a Commercial Support Manager. I believe her duties this year align with those of a Commercial Manager, and she will undoubtedly compare favorably to others in that category at year-end.

Regarding Martin Cuilla, I agree that he is in a similar situation as Tori, and I concur with Hunter's suggestion to handle his case similarly.

I will look into the details and ensure a smooth transition for both employees. Let me know if there are any specific concerns or requirements for this process.

Best regards,
Brad","Hi Phillip,

Thank you for bringing this to my attention. I fully support promoting Tori Kuykendall to a commercial manager, given her proven capabilities and the responsibilities she has been handling. I trust your judgment and have no issues with this decision.

As for Martin Cuilla, I agree with Hunter’s suggestion to handle his promotion in the same manner as Tori’s. It sounds like a fair and justified approach.

If there are any further steps needed from my end, please let me know.

Best,  
Brad",modelB胜,0.37
89,"Hi Philip,

I'd be happy to help you with setting up your Reuters! Could you please confirm a suitable time and location for the meeting? I look forward to assisting you.

Best regards,
Bruce","Hi Phillip,

Sure, I can stop by and set up your Reuters. Please let me know a convenient time for you, and I'll make sure to be there.

Best,
Bruce",modelB胜,0.41
90,"Hi Phillip,

Thank you for your email regarding modifications to the rent roll spreadsheet. Here's how I understand the requested changes:

1. In column E, use a formula to add the values from columns C and D. The formula should read =c6+d6 and be copied down to the rows below.
2. In column H, use a formula to subtract the amount paid from the amount owed. The formula should read =e6-g6.
3. Column F appears to have the #### sign due to its narrow column width. To resolve this issue, please click on the line beside letter F, hold down the left mouse button and drag the column wider.
4. Once we've sorted out the rent part, let's bring the database columns up to this sheet and place them to the right in columns J and beyond.

I will carry out these changes as soon as possible and let you know once they have been implemented.

Best regards, [Your Name]","Hi Phillip,

Thanks for the update on the rent roll spreadsheet. I'll make the modifications you outlined:

1. I'll add the formula in column E as you described and copy it down the rows.
2. I'll also enter the formula in column H to calculate the difference between the amount owed and the amount paid.
3. I'll adjust the width of column F to display the data properly.
4. Once the rent section is sorted, I'll bring the database columns up to the sheet in columns J and beyond.

I'll get on this right away and keep you posted on the progress.

Best,  
Lucy",modelB胜,0.41
91,"Hi Phillip,

Thanks for sending the attachment and for your proposal to collaborate on the project. I'm looking forward to working together today and achieving our goals. Let's get started!

Best regards,
Lucy","Hi Phillip,

Thanks for getting back to me. I'm ready to dive into this and collaborate today. Let me know when you're available to start, and we can get things moving.

Looking forward to working together!

Best,  
Lucy",modelB胜,0.36
92,"Thank you for your prompt response and approval. I look forward to proceeding with our project based on your confirmation. If there are any further details or changes required, please do not hesitate to let me know. Best regards.","Thank you for your prompt approval. I appreciate your support and will proceed accordingly. If you have any further instructions or need additional information, please let me know.",modelB胜,0.36
93,"Hi Philip,

Thanks for getting back to me. The progress on creating the spreadsheets is ongoing and I'm making steady progress. I will ensure to save and close the file before attaching it to the email for smooth transmission. Let's discuss any other details when you have a moment. Looking forward to our discussion.

Best,
Lucy","Hi Phillip,

Thanks for the reminder. I'm currently working on the spreadsheets and making good progress. I'll ensure to close the files before attaching them to the email. I'll keep you updated and aim to have the files ready for you shortly.

Best,
Lucy",modelB胜,0.32
94,"Dear Lucy,

Thank you for the request. I have opened the Excel file and will input the required data for the upcoming week's rents and names. Once complete, I will email the updated file back to you.

Best regards.","Hi,

Thank you for sending the file over. I will input the necessary information and send it back to you shortly.

Best regards,

[Your Name]",modelB胜,0.40
95,"Subject: Re: Analysis of Small Commercial vs Medium Commercial Rates (LP-1)

Dear Team,

I have reviewed the request regarding analyzing the cost difference between being a small commercial and a medium commercial (LP-1). I will extract the usage data for the relevant meter for the last 12 months from the utility spreadsheet.

Using the rates described in the spreadsheet, I'll perform calculations to determine which option would be cheaper on an annual basis. This analysis will provide us valuable insights and help us make informed decisions.

I am looking forward to practicing my Excel skills on this task! Let me know if you have any specific requirements or preferences for the final report layout.

Best regards, [Your Name]","Hi,

Thank you for providing the details. I will open the ""utility"" spreadsheet and gather the usage data for the last 12 months. I'll complete the analysis to determine whether it's more cost-effective to be a small commercial or a medium commercial (LP-1) using the rates mentioned in the spreadsheet. I'll get back to you with the results once I finish the analysis.

Best regards,  
[Your Name]",modelB胜,0.32
96,"Subject: Re: Request from Steve Kean

Phillip,

I've received the updated request. I believe we need to revise the attached table on the gas side as per Alan Comnes' email. Regarding the power point presentation, as requested by Janel Guerrero, please modify it to include all ""stupid regulatory/legislative decisions"" since the beginning of this year for Ken Lay's briefing book. Additionally, kindly provide a forward price curve for both gas and power in CA.

I will aim to complete these documents by Monday afternoon, as per Janel Guerrero's timeline.

Thank you,
Jeff Dasovich/NA/Enron@Enron","Hi Alan,

I hope you’re doing well. I’ll work on updating the table and ensure it reflects the latest data for Kean and Lay. I’ll have it ready by Monday afternoon as requested. If there’s anything specific you’d like me to focus on or if there are any changes you’re expecting, please let me know.

Thanks,
Phillip",modelB胜,0.39
97,"Subject: Re: EOG Research Analysis - Response to Your Observations and Additional Requests

   Dear Phillip,

   I appreciate your thorough analysis of the EOG report. Regarding your recalculation based on gas prices, it seems that the adjusted EPS and the calculated stock value are compelling figures. However, it is important to consider other factors such as market conditions, industry trends, and future projections, which may impact the actual performance of the stock.

   As for your request, I will look into conducting reports on Calpine, Tosco, and SLB, and send them over to you at the earliest convenience.

   In terms of your initial observations, I'd be happy to challenge the assumptions in order to provide a more comprehensive outlook. Let's discuss this further when we have more time to delve into the details.

   Looking forward to our conversation and sending over the reports shortly.

   Best regards,
   [Your Name]","Hi Phillip,

Thank you for sharing your observations and calculations on the EOG report. I appreciate the detailed analysis you've provided. I'll take a closer look at the numbers and evaluate the assumptions to see if there are any alternative perspectives or considerations.

Additionally, I'll prepare the reports on Calpine, Tosco, and SLB and send them over to you shortly.

Thanks again for your insights, and I'll get back to you soon.

Best regards,

[Your Name]",modelA胜,0.41
98,"Dear Lucy,

Thank you for updating me on the daily duties. I appreciate your efforts in addressing the apartment issues, particularly the ant problem and overcrowding concerns. I'll follow up with Mary regarding her comments and discuss the situation with #28 about using foul language. I will also check on the progress of the bulletin board for tenant communication.

Regarding tenant #29's complaint about #28, I agree that such behavior is unacceptable. The lease violation notice you sent to #28 seems appropriate. Let me know how things progress with this issue and if there are any additional steps needed.

Please keep me updated on the status of these issues, and feel free to call me tomorrow as scheduled.

Best regards,
Phillip Allen","Hi Lucy,

Thank you for the update. It sounds like you've had a busy day dealing with multiple issues. Please don't worry about what Mary is saying; we can discuss it further when we talk tomorrow. If there’s anything urgent or specific you need from me before then, feel free to reach out.

Looking forward to our call.

Thanks,  
Phillip",modelB胜,0.33
99,"Subject: Re: Daily Report

   Dear Lucy,

  Thank you for your email and for providing the detailed report of the purchases made. I have noted down the information regarding the air conditioner, refrigerator, stove, and fax machine. I appreciate the clarification on the payment methods and amounts.

  If there is any further information or assistance needed, please do not hesitate to contact me.

  Best Regards,
  [Your Name]","Hi Lucy,

Thank you for the update and the details on the purchases. I appreciate you keeping track of the expenses. Please continue to send me such reports.

Best regards,

Phillip",modelB胜,0.34
100,"Dear Lucy,

Thank you for your email and the update about Wade's fine and vehicle issue. I will surely speak to him regarding the need to address his van's problem. I appreciate your consideration and understanding in this matter.

Looking forward to Gary's visit tomorrow. Let's catch up again then.

Best Regards,
Phillip K Allen","Hi Lucy,

Thanks for the update. I'll make sure to mention to Wade about fixing his van. I appreciate you keeping me in the loop, and I'll look forward to your email tomorrow.

Best regards,

Phillip",modelB胜,0.31
101,"Subject: Re: Investment Inquiries

Hello Phillip,

Thank you for your email. I appreciate your update regarding Enron and the exercise of your options with Smith Barney. It's good to hear about your plans to use the proceeds to purchase another apartment complex.

Regarding your inquiry about JDSU and SDLI, I would suggest doing further research on both companies to better understand their performance, growth potential, and risk factors before making a decision. Comparing their financial statements, management, and industry position might help you make an informed choice.

As for EOG Resources as a play on rising oil and gas prices, it could be a viable option considering its strong presence in the energy sector. However, it is essential to consider the company's specific risks and potential returns before investing. I would recommend reviewing their recent financial reports and analyzing market trends to gauge the potential impact of oil and gas price fluctuations on EOG Resources.

Please remember that these are only suggestions and should not be considered as investment advice without further research and consultation with a financial advisor. I hope you find this information helpful in making your decisions. Let me know if you need any more assistance or have any other questions.

Best regards,
[Your Name]","Hi Phillip,

Thanks for the update on your exercise plans. It sounds like a solid strategy with purchasing another apartment complex.

Regarding your question about selling JDSU to buy SDLI, I think it’s a good idea to evaluate the current market conditions and performance of both companies. SDLI has shown potential in recent trends, but it might be worthwhile to analyze their financials and future growth prospects before making a decision.

As for EOG, it could indeed be a strong play given the current rise in oil and gas prices. They have a robust portfolio and seem well-positioned in the market. Conducting a deeper dive into their latest performance and projections could provide more clarity.

Let me know if you need any more detailed analysis or further assistance.

Best,
[Your Name]",modelA胜,0.56
